Rank,Song,Artist,Year,Lyrics,Source,Label,Ownership
4,without you,harry nilsson,1972,no i cant forget this evening or your face as you were leaving but i guess thats just the way the story goes you always smile but in your eyes your sorrow shows yes it showsno i cant forget tomorrow when i think of all my sorrows when i had you there but then i let you go and now its only fair that i should let you know what you should knowi cant live if living is without you i cant live i cant give any more cant live if living is without you i cant give i cant give any morewell i cant forget this evening or your face as you were leaving but i guess thats just the way the story goes you always smile but in your eyes your sorrow shows yes it shows,1,,Snehal
5,the candy man,sammy davis jr,1972,NA,NA,,Snehal
6,i gotcha,joe tex,1972,i gotcha uh huh huh you thought i didnt see ya now didnt ya uh huh huh you tried to sneak by me now didnt ya uh huh huh now gimme what you promised me give it here come onheygood godheyheyyou promised me the day that you quit your boyfriend id be the next one to ease on in you promised me it would be just us two yeah id be the only man kissin on you yeah now kiss me hold it a long time hold it dont turn it aloose now hold it a little bit longer now hold it come onhold it hold it hold it hold it now ease up on me now good god heygood god heythe girls alright yall ha hagood godyou made me a promise and youre gonna stick to it you shouldnt have promised if you werent gonna do it you saw me and ran in another direction ill teach you to play with my affection now give it hereyou never shouldve promised to me give it here dont hold back now give it here dont say nothin just give it here come on give it heregive it here give it here give it here give it to me nowgood godheyi gotcha shouldnt made a promise to me i gotchayou never shouldve promised to me gotcha give it on here i gotchayou thought you got away from me didnt ya i gotcha ha ha ha oh i gotchagive it on up i gotcha give it on here i gotchayou tried to sneak by me now didnt ya ha ha i gotcha oh i gotcha,1,,Snehal
7,lean on me,bill withers,1972,sometimes in our lives we all have pain we all have sorrow but if we are wise we know that theres always tomorrowlean on me when youre not strong and ill be your friend ill help you carry on for it wont be long til im gonna need somebody to lean onplease swallow your pride if i have faith you need to borrow for no one can fill those of your needs that you wont let showyou just call on me brother when you need a hand we all need somebody to lean on i just might have a problem that youll understand we all need somebody to lean onlean on me when youre not strong and ill be your friend ill help you carry on for it wont be long til im gonna need somebody to lean onyou just call on me brother when you need a hand we all need somebody to lean on i just might have a problem that youll understand we all need somebody to lean onif there is a load you have to bear that you cant carry im right up the road ill share your loadif you just call me call me if you need a friend call me call me uh huhcall me if you need a friend call me if you ever need a friend call me call me call me call me call me call me call me call me call me if you need a friend call me call me call me call me call me call me call me call me call me,1,,Snehal
8,baby dont get hooked on me,mac davis,1972,,1,,Snehal
9,brand new key,melanie,1972,i rode my bicycle past your window last night i roller skated to your door at daylight it almost seems like youre avoiding me im okay alone but you got something i needwell i got a brand new pair of roller skates you got a brand new key i think that we should get together and try them out you see i been looking around awhile you got something for me oh i got a brand new pair of roller skates you got a brand new keyi ride my bike i roller skate dont drive no car dont go too fast but i go pretty far for somebody who dont drive i been all around the world some people say i done all right for a girlwell i got a brand new pair of roller skates you got a brand new key i think that we should get together and try them out you see i been looking around awhile you got something for me oh i got a brand new pair of roller skates you got a brand new keyi asked your mother if you were at home she said yes but you werent alone oh sometimes i think that youre avoiding me im okay alone but youve got something i needwell i got a brand new pair of roller skates you got a brand new key i think that we should get together and try them out to see la la la la la la la la la la la la la la oh i got a brand new pair of roller skates you got a brand new key,1,,Snehal
10,daddy dont you walk so fast,wayne newton,1972,the love between the two of us was dying and it got so bad i knew i had to leave but halfway down that highway when i turned around i saw my little daughter running after me cryingdaddy dont you walk so fast daddy dont you walk so fast daddy slow down some cause youre makin me run daddy dont you walk so fastnow it broke my heart to tell my little daughter that her daddy had to run to catch a train she had no way of knowin i was leavin home for good i turned around and there she was again as she said to medaddy dont you walk so fast daddy dont you walk so fast daddy slow down some cause youre makin me run daddy dont you walk so fastif only for the sake of my sweet daughter i just had to turn back home right there and then and try to start a new life with the mother of my child i couldnt bear to hear those words again she cried and saiddaddy dont you walk so fast my daughter cried daddy dont you walk so fast daddy slow down some cause youre makin me run daddy dont you walk so fast daddy slow down some cause youre makin me run oh daddy dont you walk so fast,1,,Snehal
11,lets stay together,al green,1972,i im so in love with you whatever you want to do is all right with me cause you make me feel so brand new and i want to spend my life with youlet me say that since baby since weve been together loving you forever is what i need oh let me be the one you come running to ill never be untrueoh lets lets stay together lovin you whether whether times are good or bad happy or sad alright oh yeah whether times are good or bad happy or sadwhy somebody why people break up oh turn around and make up i just cant see youd never do that to me would you baby to be around you is all i see is what i want us to do,1,,Snehal
12,brandy youre a fine girl,looking glass,1972,theres a port on a western bay and it serves a hundred ships a day lonely sailors pass the time away and talk about their homesand theres a girl in this harbor town and she works layin whiskey down they say brandy fetch another round she serves them whiskey and winechorus the sailors say brandy youre a fine girl youre a fine girl what a good wife you would be such a fine girl yeah your eyes could steal a sailor from the seabrandy wears a braided chain made of finest silver from the north of spain a locket that bears the name of the man that brandy loveshe came on a summers day bringin gifts from far away but he made it clear he couldnt stay no harbor was his homechorus the sailors say brandy youre a fine girl youre a fine girl what a good wife you would be such a fine girl but my life my lover my lady is the seayeah brandy used to watch his eyes when he told his sailor stories she could feel the ocean fall and rise she saw its ragin glory but he had always told the truth lord he was an honest man and brandy does her best to understandat night when the bars close down brandy walks through a silent town and loves a man whos not around she still can hear him saychorusshe hears him say brandy youre a fine girl youre a fine girl what a good wife you would be such a fine girl but my life my lover my lady is the seabrandy youre a fine girl youre a fine girl what a good wife you would be such a fine girl but my life my lover my lady is the sea,1,,Snehal
13,oh girl,the chilites,1972,oh girl id be in trouble if you left me now cause i dont know where to look for love i just dont know howoh girl how i depend on you to give me love when i need it right on time you would always beall my friends call me a fool they say let the woman take care of you so i i try to be hip and think like the crowd but even the crowd cant help me now oh oh oh oh oh ohoh girl tell me what am i gonna do i know ive got a guilty face girl i feel so out of place oh yeah yeahdont know where to go and who to see yeahoh girl i guess i better go i can save myself a lot of useless tears girl ive gotta get away from hereoh girl pain will double if you leave me now cause i dont know where to look for love and i dont i dont know howoh oh oh girl why do i love you so yeah better be on my way i cant stay yeah oh yeah uh huh have you ever seen such a helpless man,1,,Snehal
14,nice to be with you,gallery,1972,gallery miscellaneous nice to be with you nice to be with you  artist gallery as sung on super hits of the 70shave a nice dayvol 8 rhino r4 709218  peak billboard position  4 in 1972  words and music by jim gold chorus oh its so nice to be with you i love all the things ya say and do and its so nice to hear you say youre gonna please me in every way honey i got the notion youre causin commotion in my soul baby you and me have got somethin thats real i know its gonna last a lifetime aww ya better believe it girl at night i call your name darkness fills my room im only dreamin about the time im gonna be with you chorus when im feelin down youre there to pick me up and help me to carry on aww little things mean a lot when you need a shoulder to cry on im there to ease the pain and chase away the rain aww darlin i just gotta say oh its so nice to be with you i love all the things ya say and do and its so nice to hear you say youre gonna please me in every way oh its so nice to be with you i love all the things ya say and do fade and its so nice to hear you say youre gonna please me transcribed by robin hood these lyrics were transcribed from the specific recording mentioned above and do not necessarily correspond with lyrics from other recordings sheet music songbooks or lyrics printed on album jackets,3,,Snehal
15,my dingaling,chuck berry,1972,NA,NA,,Snehal
16,if loving you is wrong i dont want to be right,luther ingram,1972,if loving you is wrong i dont wanna be right if being right means being without you id rather be wrong than right your mama and daddy say its a shame its a downright disgrace long as i gotcha by my side i dont care what your people say your friends tell you its no future in loving a married man but if i cant see you when i want to ill see you when i can if loving you is wrong i dont wanna be right if loving you is wrong i dont wanna be right am i wrong to fall so deeply in love with you knowing i got a wife and two little children depending on me too and am i wrong to hunger for the gentleness of your touch knowing i got someone else at home who needs me just as much and are you wrong to to give your love to a married man and am i wrong trying to hold on to the best thing i ever had if loving you is wrong i dont wanna be right if loving you is wrong i dont wanna be right are you wrong to give your love to a married man and am i wrong trying to hold on to the best thing i ever had if loving you is wrong i dont wanna be right if loving you is wrong i dont wanna be right i dont wanna be right if it means being without you i dont want to right if it means just sleepin at night i dont wanna be right if loving you is wrong i dont wanna be right,5,,Snehal
17,heart of gold,neil young,1972,i want to live i want to give ive been a miner for a heart of gold its these expressions i never give that keep me searching for a heart of gold and im getting old keeps me searching for a heart of gold and im getting oldive been to hollywood ive been to redwood i crossed the ocean for a heart of gold ive been in my mind its such a fine line that keeps me searching for a heart of gold and im getting old keeps me searching for a heart of gold and im getting oldkeep me searching for a heart of gold you keep me searching and im growing old keep me searching for a heart of gold ive been a miner for a heart of gold,1,,Snehal
18,betcha by golly wow,the stylistics,1972,theres a spark of magic in your eyes candyland appears each time you smile never thought that fairy tales came true but they come true when im near you youre a genie in disguise full of wonder and surpriseand betcha by golly wow youre the one that ive been waiting for forever and ever will my love for you keep growin strong keep growin strongif i could id catch a falling star to shine on you so ill know where you are order rainbows in your favorite shade to show i love you thinking of you write your name across the sky anything you ask ill try causebetcha by golly wow youre the one that ive been waiting for forever and ever will my love for you keep growin strong keep growin strongbetcha by golly wow youre the one that ive been waiting for forever and ever will my love for you keep growin strong keep growin strongbetcha by golly wowyoure the one that ive been waiting for forever and ever will my love for you,1,,Snehal
19,ill take you there,the staple singers,1972,oh mmm i know a place aint nobody cryin aint nobody worried aint no smilin faces mmm no no lyin to the races help me come on come on somebody help me now ill take you there help me yaall ill take you there help me now ill take you there oh ill take you there oh oh mercy ill take you there oh let me take you there ill take you there ohoh let me take you there ill take you there play your play your piano now all right ah do it do it come on now play on it play on it daddy daddy daddy ooh lord all right now baby easy now now come on little lady all right dumdumdumdum sock it sock it ah oh oh i know a place yaall ill take you there aint nobody cryin ill take you there aint nobody worried ill take you there no smilin faces ill take you there uhuh lyin to the races ill take you there oh no oh ill take you there oh oh oh ill take you there mercy now ill take you there im callin callin callin mercy ill take you there mercy mercy ill take you there let me ill take you there oh oh ill take you there ill take you there,1,,Snehal
20,ben,michael jackson,1972,ben the two of us need look no more we both found what we were looking for with a friend to call my own ill never be alone and you my friend will see youve got a friend in me ben youre always running here and there you feel youre not wanted anywhere if you ever look behind and dont like what you find theres something you should know youve got a place to go i used to say i and me now its us now its we i used to say i and me now its us now its we ben most people would turn you away i dont listen to a word they say they dont see you as i do i wish they would try to im sure theyd think again if they had a friend like ben a friend like ben like ben like ben,1,,Snehal
21,the lion sleeps tonight,robert john,1972,wededede dedededede deweumumaway wededede dedededede weumumaway awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh a wimoweh awimoweh awimoweh awimoweh awimoweh in the jungle the mighty jungle the lion sleeps tonight in the jungle the quiet jungle the lion sleeps tonight awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh a wimoweh awimoweh awimoweh awimoweh awimoweh near the village the peaceful village the lion sleeps tonight near the village the quiet village the lion sleeps tonight awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh a wimoweh awimoweh awimoweh awimoweh awimoweh hush my darling dont fear my darling the lion sleeps tonight hush my darling dont fear my darling the lion sleeps tonight awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh awimoweh a wimoweh awimoweh awimoweh awimoweh awimoweh wededede dedededede deweumumaway wededede dedededede weumumaway,3,,Snehal
22,outaspace,billy preston,1972,NA,NA,,Snehal
23,slippin into darkness,war,1972,slippin into darkness take my mind beyond the dreams i was slippin into darkness take my mind beyond the dreamswhere i talk to my brother oh oh oh who never said their nameslippin into darkness when i heard my mother say i was slippin into darkness when i heard my mother say hey whatd she say whatd she sayyou been slippin into darkness oh oh oh pretty soon youre gonna pay oh oh oh oh,1,,Snehal
24,long cool woman in a black dress,the hollies,1972,saturday night i was downtown working for the fbi sittin in a nest of bad men whiskey bottles piling high bootleggin boozer on the west side full of people who are doin wrong just about to call up the da man when i heard this woman singin a song a pair of incomprehensible made me open my eyes my temperature started to rise she was a long cool woman in a black dress just a 59 beautiful tall with just one look i was a bad mess cause that long cool woman had it all i saw her headin to the table well a tall walkin big black cat when charlie said ?i hope that youre able boy? well im telling you she knows where its at well then suddenly we heard the sirens and everybody started to run jumpin under doors and tables well i heard somebody shootin a gun well the da was pumping my left hand and she was holding my right well i told her dont get scared cause youre gonna be spared well im gonna be forgiven if i wanna spend my living with a long cool woman in a black dress just a 59 beautiful tall with just one look i was a bad mess cause that long cool woman had it all had it all had it all had it all had it all had it all had it all,3,,Snehal
25,how do you do,mouth  macneal,1972,once i said i wanted you i dont remember why i often wonder if its true that you could make me cry i only know its long ago you said i love you too but i got one solution that were gonna start anew how do you do mm mm i thought wana nana nana just me and you and then we can nana nana just like before and you will say nana nana please give me more and you will think nana nana hey thats what im living for how do you do uh huh i thought why na nana just me and you and then we can nana nana just like before and you will say nana nana please give me more and you will think nana nana hey thats what im living for once i said i wanted you and i remember why i often wonder if its true you still can make me cry and now its not so long ago you said i love you true cause i had one solution left and thats we start anew how do you do uh huh i thought wana nana just me and you and then we can nana nana just like before and you will say nana nana please give me more and you will think nana nana hey thats what im living for how do you do uh huh i thought by na nana just me and you and then we can nana nana just like before and you will say nana nana please give me more and you will think nana nana hey thats what im living for how do you do uhhuh lalalala hey thats what im living for how do you do lala lala lalalalala,3,,Snehal
26,song sung blue,neil diamond,1972,song sung blue everybody knows one song sung blue every garden grows oneme and you are subject to the blues now and then but when you take the blues and make a song you sing them out again sing them out againsong sung blue weeping like a willow song sung blue sleeping on my pillowfunny thing but you can sing it with a cry in your voice and before you know it get to feeling good you simply got no choiceme and you are subject to the blues now and then but when you take the blues and make a song you sing them out againsong sung blue weeping like a willow song sung blue sleeping on my pillowfunny thing but you can sing it with a cry in your voice and before you know it started feeling good you simply got no choicesong sung blue song sung blue,1,,Snehal
27,a horse with no name,america,1972,on the first part of the journey i was looking at all the life there were plants and birds and rocks and things there was sand and hills and rings the first thing i met was a fly with a buzz and the sky with no clouds the heat was hot and the ground was dry but the air was full of soundive been through the desert on a horse with no name it felt good to be out of the rain in the desert you can remember your name cause there aint no one for to give you no pain la laafter two days in the desert sun my skin began to turn red after three days in the desert fun i was looking at a river bed and the story it told of a river that flowed made me sad to think it was deadyou see ive been through the desert on a horse with no name it felt good to be out of the rain in the desert you can remember your name cause there aint no one for to give you no pain la laafter nine days i let the horse run free cause the desert had turned to sea there were plants and birds and rocks and things there was sand and hills and rings the ocean is a desert with its life underground and a perfect disguise above under the cities lies a heart made of ground but the humans will give no loveyou see ive been through the desert on a horse with no name it felt good to be out of the rain in the desert you can remember your name cause there aint no one for to give you no pain la la,1,,Snehal
28,popcorn,hot butter,1972,instrumental,3,,Snehal
29,everybody plays the fool,the main ingredient,1972,okay so your heart broke you sit around moping crying and crying you say youre even thinking about dying well before you do anything rash dig this everybody plays the fool sometime theres no exception to the rule listen baby it may be factual may be cruel i aint lying everybody plays the fool falling in love is such an easy thing to do and theres no guarantee that the one you love is gonna love you oh loving eyes they cannot see a certain person could never be love runs deeper than any ocean and clouds your mind with emotion everybody plays the fool sometime theres no exception to the rule listen baby it may be factual may be cruel but everybody plays the fool how can you help it when the music starts to play and your ability to reason is swept away oh heaven on earth is all you see youre out of touch with reality and now you cry but when you do next time around someone cries for you everybody plays the fool sometime they use your heart just like a tool listen baby they never tell you so in school and everybody plays the fool everybody plays the fool sometime no exception to the rule it may be factual may be cruel but everybody plays the fool everybody plays the fool,3,,Snehal
30,precious and few,climax,1972,precious and few are the moments we two can share quiet and blue like the sky im hung over you and if i cant find my way back home cant find my way it just wouldnt be fair be fair precious and few are the moments we two can share baby its you on my mind your love is so rare being with you is a feeling i just cant compare and if i cant hold you in my arms it just wouldnt be fair cause precious and few are the moments we two can share and if i cant find my way back home cant find my way it just wouldnt be fair precious and few are the moments we two can share precious and few are the moments we two can share quiet and blue like the sky im hung over you and if i cant find my way back home cant find my way it just wouldnt be fair wouldnt be fair precious and few are the moments we two can share precious and few are the moments we two can share,3,,Snehal
31,last night i didnt get to sleep at all,the 5th dimension,1972,last night i didnt get to sleep at all no no i lay awake and watched until the mornin light washed away the darkness of the lonely night lonely nightoh and last night i got to thinkin maybe i i i should call you up and just forget my foolish pride i heard your number ringin i went cold inside and last night i didnt get to sleep at alli know its not my fault i did my best god knows this heart of mine could use a rest but more and more i find the dreams i left behind are somehow too real to replace replaceoh last night i didnt get to sleep at all no no the sleepin pill i took was just a waste of time i couldnt close my eyes cause you were on my mind and last night i didnt get to sleep didnt get to sleep no i didnt get to sleep at allbut more and more i find the dreams i left behind are somehow too real to replace replaceoh last night i didnt get to sleep at all no no the sleepin pill i took was just a waste of time i couldnt close my eyes cause you were on my mind and last night i didnt get to sleep didnt get to sleep no i didnt get to sleep at all no no no no no nolast night i didnt get to sleep at all no no last night i didnt get to sleep at all oh last night i didnt get to sleep at all,1,,Snehal
32,nights in white satin,the moody blues,1972,nights in white satin never reaching the end letters ive written never meaning to send beauty id always missed with these eyes before just what the truth is i cant say any more cause i love you yes i love you oh how i love you oh gazing at people some hand in hand just what im going through they cant understand some try to tell me thoughts they cannot defend just what you want to be youll be in the end and i love you yes i love you oh how i love you oh i love you nights in white satin never reaching the end letters ive written never meaning to send beauty id always missed with these eyes before just what the truth is i cant say any more cause i love you yes i love you oh how i love you oh cause i love you yes i love you oh how i love you oh i love you oh,3,,Snehal
33,go all the way,raspberries,1972,raspberries miscellaneous go all the way i never knew how complete love could be till she kissed me and said baby please go all the way it feels so right being with you here tonight please go all the way just hold me close dont ever let me go i couldnt say what i wanted to say till she whispered i love you so before her love i was cruel and mean i had a hole in the place where my heart should have been but now ive changed and it feels so strange i come alive when she does all those things to me and she says come on come on come on i need you i love you i need you sallysallyusanet,3,,Snehal
34,too late to turn back now,cornelius brothers  sister rose,1972,my mama told me she said son please beware theres this thing called love and its everywhere she told me it can break your heart and put you in misery since i met this little woman i feel its happened to me and im tellin you its too late to turn back now i believe i believe i believe im fallin in love its too late to turn back now i believe i believe i believe im fallin in love i found myself wantin her at least ten times a day you know its so unusual for me to carry on this way im tellin you i cant sleep at night wantin to hold her tight ive tried so hard to convince myself that this feelin just cant be right and im tellin you its too late to turn back now i believe i believe i believe im fallin in love its too late to turn back now i believe i believe i believe im fallin in love its too late to turn back now oh baby i believe i believe i believe im fallin in love its too late baby to turn back now i tell ya i believe i believe i believe im fallin in love i wouldnt mind it if i knew she really loved me too but i hate to think that im in love alone and nothing that i can do its too late to turn back now i believe i believe i believe im fallin in love its too late baby to turn back now i tell ya i believe i believe i believe im fallin in love its too late to turn back now i believe i believe i believe im fallin in love ooh baby i tell ya i believe i believe i believe im fallin in love its too late to turn back now i believe i believe i believe im fallin in love its too late to turn back now i believe i believe i believe im fallin in love,3,,Snehal
35,back stabbers,the ojays,1972,what they do they smile in your face all the time they want to take your place the back stabbers back stabbers they smile in your face all the time they want to take your place the back stabbers back stabbersall you fellows who have someone and you really care yeah yeah then its all of you fellows who better beware yeah yeah somebodys out to get your lady a few of your buddies they sure look shady blades are long clenched tight in their fist aimin straight at your back and i dont think theyll misswhat they do they smile in your face all the time they want to take your place the back stabbers back stabbers i keep gettin all these visits from my friends yeah what they doin to me they come to my house again and again and again and again yeah so are they there to see my woman i dont even be home but they just keep on comin what can i do to get on the right track i wish theyd take some of these knives off my backwhat they do they smile in your face all the time they want to take your place the back stabbers back stabbers low down dirty,1,,Snehal
36,down by the lazy river,the osmonds,1972,what are ya doin tonight ya got no place to go gotta get out of the city why dontcha come along with me mighty fine out tonight getcha girl and hold her tight we can take it nice and easy you know it wont be long till well be well be down by the lazy river come as you please down by the lazy river one big family if youre all alone you wont be long just bring your guitar and sing your song down by the lazy river everybody follow me better make up your mind lets get the show on the road were gonna have a party come along or youll be sorry sorry you know theres plenty of room come on and sing a boom boom boom we can get nice and cozy why dontcha come along and mosey and down i said down come on down im goin down by the lazy river come as you please down by the lazy river one big family if youre all alone you wont be long just bring your guitar and sing your song down by the lazy river everybody follow me if youre all alone you wont be long just bring your guitar and sing your song down by the lazy river down im going down by the lazy river down im going down by the lazy river down im going down by the lazy river down,3,,Snehal
37,sunshine,jonathan edwards,1972,sunshine go away today i dont feel much like dancing some mans gone hes tried to run my life dont know what hes askinghe tells me id better get in line cant hear what hes saying when i grow up im going to make it mine but these arent dues i been payingchorus how much does it cost ill buy it the time is all weve lost ill try it but he cant even run his own life ill be damned if hell run mine sunshinesunshine go away today i dont feel much like dancing some mans gone hes tried to run my life dont know what hes askingworking starts to make me wonder where the fruits of what i do are going he says in love and war all is fair but hes got cards he aint showingchorussunshine come on back another day i promise you ill be singing this old world shes gonna turn around brand new bellsll be ringing,1,,Snehal
38,starting all over again,mel and tim,1972,starting all over again is gonna be rough so rough but were gonna make it starting all over as friends is gonna be rough on us but we gotta face it we lost what we had thats why it hurt so bad it set us back a thousand years were gonna make it up though its gonna be rough to erase all the hurt and tears starting all over again is gonna be hard but i pray that the love will help us make it starting all over again is gonna be slow but we both know that we can make it we gotta take life as it comes and never worry about whos right or wrong its an uphill climb to the finish line were gonna try to make it one more time starting all over again is gonna be rough so rough but were gonna make it starting all over as friends is gonna be tough on us but we gotta face it starting all over again is gonna be hard but i pray that the love will help us make it starting all over again is gonna be slow we both know that were gonna make it,3,,Snehal
39,day after day,badfinger,1972,i remember finding out about you everyday my mind is all around youlooking out of my lonely room day after day bring it home maybe make it soon i give my love to youi remember holding you while you sleep everyday i feel the tears that you weeplooking out of my lonely gloom day after day bring it home maybe make it soon i give my love to youlooking out of my lonely gloom day after day bring it home maybe make it soon i give my love to youi remember finding out about you everyday my mind is all around youlooking out of my lonely gloom day after day bring it home maybe make it soon i give my love to you,1,,Snehal
40,rocket man,elton john,1972,she packed my bags last night pre flight zero hour nine am and im gonna be high as a kite by then i miss the earth so much i miss my wife its lonely out in space on such a timeless flightand i think its gonna be a long long time till touch down brings me round again to find im not the man they think i am at home oh no no no im a rocket man rocket man burning out his fuse up here aloneand i think its gonna be a long long time till touch down brings me round again to find im not the man they think i am at home oh no no no im a rocket man rocket man burning out his fuse up here alonemars aint the kind of place to raise your kids in fact its cold as hell and theres no one there to raise them if you didnt and all this science i dont understand its just my job five days a week a rocket man a rocket manand i think its gonna be a long long time till touch down brings me round again to find im not the man they think i am at home oh no no no im a rocket man rocket man burning out his fuse up here aloneand i think its gonna be a long long time till touch down brings me round again to find im not the man they think i am at home oh no no no im a rocket man rocket man burning out his fuse up here alonenow i think its gonna be a long long time and i think its gonna be a long long time and i think its gonna be a long long time and i think its gonna be a long long time,1,,Snehal
41,rockin robin,michael jackson,1972,he rocks in the tree tops all day long hoppin and aboppin and singing his song all the little birdies on jaybird street love to hear the robin go tweet tweet tweetrockin robin rock rock rockin robin blow rockin robin cause were really gonna rock tonightevery little swallow every chickadee every little bird in the tall oak tree the wise old owl the big black crow flappin their wings singing go bird gorockin robin rock rock rockin robin blow rockin robin cause were really gonna rock tonightpretty little raven at the birdband stand told them how to do the bob and it was grand they started going steady and bless my soul he outbopped the buzzard and the oriolehe rocks in the tree tops all day long hoppin and aboppin and singing his song all the little birdies on jaybird street love to hear the robin go tweet tweet tweetrockin robin rock rock rockin robin blow rockin robin cause were really gonna rock tonightpretty little raven at the birdband stand told them how to do the bob and it was grand they started going steady and bless my soul he outbopped the buzzard and the oriolehe rocks in the tree tops all day long hoppin and aboppin and singing his song all the little birdies on jaybird street love to hear the robin go tweet tweet tweetrockin robin rock rock rockin robin blow rockin robin cause were really gonna rock tonight,1,,Snehal
42,beautiful sunday,daniel boone,1972,sunday morning up with the lark i think ill take a walk in the park hey hey hey its a beautiful day ive got someone waiting for me when i see her i know that shell say hey hey hey its a beautiful day hi hi hi beautiful sunday this is my my my beautiful day when you say say say say that you love me oh my my my its a beautiful day birds are singing you by my side lets take a car and go for a ride hey hey hey its a beautiful day well drive on and follow the sun makin sunday go on and on hey hey hey its a beautiful day hi hi hi beautiful sunday this is my my my beautiful day when you say say say say that you love me oh my my my its a beautiful day hi hi hi beautiful sunday this is my my my beautiful day when you say say say say that you love me oh my my my its a beautiful day,3,,Snehal
43,scorpio,dennis coffey,1972,instrumental,3,,Snehal
44,morning has broken,cat stevens,1972,morning has broken like the first morning blackbird has spoken like the first bird praise for the singing praise for the morning praise for them springing fresh from the wordsweet the rains new fall sunlit from heaven like the first dewfall on the first grass praise for the sweetness of the wet garden sprung in completeness where his feet passmine is the sunlight mine is the morning born of the one light eden saw play praise with elation praise every morning gods recreation of the new daymorning has broken like the first morning blackbird has spoken like the first bird praise for the singing praise for the morning praise for them springing fresh from the word,1,,Snehal
45,city of new orleans,arlo guthrie,1972,riding on the city of new orleans illinois central monday morning rail fifteen cars and fifteen restless riders three conductors twentyfive sacks of mail all along the southbound odyssey  the train pulls out of kankakee and rolls along past houses farms and fields passing trains that have no name and freight yards full of old black men and the graveyards of the rusted automobilegood morning america how are you say dont you know me im your native son im the train they call the city of new orleans ill be gone five hundred miles when the day is donedealing card games with the old man in the club car penny a point  aint no one keeping score as the paper bag that holds the bottle feel the wheels rumbling neath the floor and the sons of pullman porters and the sons of engineers ride their fathers magic carpets made of steel and mothers with their babes asleep rocking to the gentle beat and the rhythm of the rails is all they feelgood morning america how are you say dont you know me im your native son im the train they call the city of new orleans ill be gone five hundred miles when the day is donenight time on the city of new orleans changing cars in memphis tennessee halfway home  well be there by morning through the mississippi darkness rolling down to the sea but all the towns and people seem to fade into a bad dream and the steel rail still aint heard the news the conductor sings his songs again  the passengers will please refrain this train got the disappearing railroad bluesgood night america how are you say dont you know me im your native son im the train they call the city of new orleans ill be gone five hundred miles when the day is done,1,,Snehal
46,garden party,ricky nelson,1972,i went to a garden party to reminisce with my old friends a chance to share old memories and play our songs again when i got to the garden party they all knew my name but no one recognized me i didnt look the same but its all right now i learned my lesson well you see you cant please evryone so you got to please yourself people came for miles around everyone was there yoko brought her walrus there was magic in the air and over in the corner much to my surprise mr hughes hid in dylans shoes wearing his disguise i played them all the old songs i thought thats why they came no one heard the music we didnt look the same i said hello to mary lou she belongs to me when i sang a song about a honkytonk it was time to leave someone opened up a closet door and out stepped johnny b goode playing guitar like a ring an a bell and lookin like he should if you gotta play at garden parties i wish you a lot a luck but if memories were all i sang id rather drive a truck,3,,Snehal
47,i can see clearly now,johnny nash,1972,i can see clearly now the rain is gone i can see all obstacles in my way gone are the dark clouds that had me blind its gonna be a bright bright bright bright sun shiny dayi think i can make it now the pain is gone all of the bad feelings have disappeared here is the rainbow ive been prayin for its gonna be a bright bright bright bright sun shiny daylook all around theres nothin but blue skies look straight ahead nothin but blue skiesi can see clearly now the rain is gone i can see all obstacles in my way gone are the dark clouds that had me blind its gonna be a bright bright bright bright sun shiny day,1,,Snehal
48,burning love,elvis presley,1972,lord almighty i feel my temperature rising higher higher its burning through to my soulgirl girl girl you gonna set me on fire my brain is flaming i dont know which way to goyour kisses lift me higher like the sweet song of a choir you light my morning sky with burning loveooh ooh ooh i feel my temperature rising help me im flaming i must be a hundred and nine burning burning burning and nothing can cool me i just might turn into smoke but i feel finecause your kisses lift me higher like a sweet song of a choir and you light my morning sky with burning loveits coming closer the flames are now licking my body wont you help me i feel like im slipping away its hard to breath my chest is a heaving lord have mercy im burning a hole where i layyour kisses lift me higher like the sweet song of a choir you light my morning sky with burning love with burning love im just a hunk a hunk of burning love a hunk a hunk of burning love a hunk a hunk of burning love a hunk a hunk of burning love a hunk a hunk of burning love a hunk a hunk of burning love,1,,Snehal
49,clean up woman,betty wright,1972,a clean up woman is a woman who gets all the love we girls leave behind the reason i know so much about her is because she picked up a man of minejumpin slick was my ruin cause i found out all i was doin was makin it easy for the clean up woman to get my mans love aww yeah just makin it easy for the clean up woman to get my babys love huh huhi took this mans love and put it on a shelf and like a fool i thought i had him all to myself when he needed love i was out havin fun but i found out that all i had done was made it easy for the clean up woman to get my mans love huh huh yeah thats what i did i made it easy for the clean up woman to steal my babys love aw yeahthe clean up woman will wipe his blues away shell give him plenty lovin twenty four hours a day the clean up woman shell sweep him off his feet shes the one wholl take him in when you dump him in the street so take a tip you better get hip to the clean up woman cause shes tough i mean she really cleans up,1,,Snehal
